student_id,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
570488,CCC,2014B,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
570514,CCC,2014B,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
570872,CCC,2014B,F,London Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass
570967,CCC,2014B,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
571025,CCC,2014B,M,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn
571128,CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
571129,CCC,2014B,M,Scotland,HE Qualification,90-100%,35-55,0,30,Y,Distinction
571233,CCC,2014B,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
571276,CCC,2014B,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
571365,CCC,2014B,F,North Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
571389,CCC,2014B,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
571571,CCC,2014B,F,East Anglian Region,HE Qualification,20-30%,0-35,0,90,N,Distinction
571595,CCC,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Fail
571702,CCC,2014B,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn
571776,CCC,2014B,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass
571992,CCC,2014B,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
572036,CCC,2014B,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
572154,CCC,2014B,M,Scotland,HE Qualification,40-50%,0-35,0,150,N,Withdrawn
572241,CCC,2014B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
572279,CCC,2014B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
572303,CCC,2014B,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass
572382,CCC,2014B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
572401,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Fail
572438,CCC,2014B,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
572570,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
572854,CCC,2014B,F,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction
572891,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
572909,CCC,2014B,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
573153,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
573166,CCC,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
573197,CCC,2014B,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
573377,CCC,2014B,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
573440,CCC,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass
573462,CCC,2014B,F,Wales,HE Qualification,10-20,35-55,0,60,N,Withdrawn
573558,CCC,2014B,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
573662,CCC,2014B,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
573665,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
573696,CCC,2014B,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
573697,CCC,2014B,F,South Region,HE Qualification,70-80%,0-35,0,180,N,Withdrawn
573701,CCC,2014B,M,Scotland,Lower Than A Level,60-70%,0-35,0,150,N,Fail
574221,CCC,2014B,M,London Region,HE Qualification,60-70%,0-35,0,30,N,Distinction
574283,CCC,2014B,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Fail
574523,CCC,2014B,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
574529,CCC,2014B,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
574551,CCC,2014B,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Fail
574564,CCC,2014B,M,London Region,HE Qualification,10-20,0-35,0,90,N,Withdrawn
574580,CCC,2014B,F,North Region,Lower Than A Level,0-10%,0-35,0,150,Y,Fail
574663,CCC,2014B,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,240,N,Withdrawn
574817,CCC,2014B,F,Ireland,A Level or Equivalent,,0-35,0,90,N,Distinction
574830,CCC,2014B,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
575166,CCC,2014B,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
575287,CCC,2014B,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn
575419,CCC,2014B,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn
575545,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
575703,CCC,2014B,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
575733,CCC,2014B,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass
575745,CCC,2014B,F,North Region,HE Qualification,,35-55,0,130,N,Pass
575824,CCC,2014B,F,Wales,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
575967,CCC,2014B,M,Wales,A Level or Equivalent,40-50%,0-35,0,150,N,Distinction
576191,CCC,2014B,M,Scotland,HE Qualification,10-20,0-35,0,120,N,Fail
576383,CCC,2014B,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
576413,CCC,2014B,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction
576475,CCC,2014B,F,North Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
576516,CCC,2014B,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
576780,CCC,2014B,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
576782,CCC,2014B,M,North Western Region,HE Qualification,30-40%,0-35,0,90,N,Fail
577035,CCC,2014B,M,South Region,HE Qualification,90-100%,35-55,0,90,N,Distinction
577236,CCC,2014B,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
577245,CCC,2014B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
577273,CCC,2014B,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
577352,CCC,2014B,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
577414,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass
577427,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
577502,CCC,2014B,F,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
577603,CCC,2014B,M,North Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
577686,CCC,2014B,M,North Region,A Level or Equivalent,,0-35,0,60,N,Fail
577688,CCC,2014B,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
578034,CCC,2014B,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
578189,CCC,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
578450,CCC,2014B,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
578541,CCC,2014B,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
578655,CCC,2014B,F,Ireland,A Level or Equivalent,60-70%,0-35,0,150,N,Pass
578823,CCC,2014B,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn
578850,CCC,2014B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
578958,CCC,2014B,M,Wales,Lower Than A Level,20-30%,35-55,0,135,N,Pass
579027,CCC,2014B,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Fail
579321,CCC,2014B,M,South East Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn
579340,CCC,2014B,M,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
579343,CCC,2014B,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass
579372,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn
579550,CCC,2014B,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,Y,Pass
580477,CCC,2014B,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,Y,Withdrawn
580511,CCC,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
580525,CCC,2014B,M,North Region,HE Qualification,,0-35,0,60,N,Distinction
580689,CCC,2014B,M,Scotland,HE Qualification,20-30%,35-55,0,90,Y,Withdrawn
580722,CCC,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn
580768,CCC,2014B,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
580779,CCC,2014B,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
581123,CCC,2014B,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Withdrawn
581328,CCC,2014B,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn
581611,CCC,2014B,F,London Region,HE Qualification,50-60%,35-55,0,90,N,Pass
581614,CCC,2014B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
581744,CCC,2014B,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
581745,CCC,2014B,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
582087,CCC,2014B,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Fail
582108,CCC,2014B,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail
582723,CCC,2014B,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
582827,CCC,2014B,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
582879,CCC,2014B,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,90,N,Pass
582950,CCC,2014B,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction
583032,CCC,2014B,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass
583051,CCC,2014B,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,180,N,Withdrawn
583052,CCC,2014B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
583192,CCC,2014B,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass
583238,CCC,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
583906,CCC,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction
584077,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn
584191,CCC,2014B,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass
584305,CCC,2014B,M,Scotland,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn
584446,CCC,2014B,F,Ireland,HE Qualification,,0-35,0,120,N,Pass
584468,CCC,2014B,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn
584586,CCC,2014B,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn
584749,CCC,2014B,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn
584756,CCC,2014B,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
584771,CCC,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
584913,CCC,2014B,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
584940,CCC,2014B,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
585011,CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn
585057,CCC,2014B,M,North Region,HE Qualification,,0-35,0,90,N,Pass
585093,CCC,2014B,M,North Region,Post Graduate Qualification,,35-55,0,90,N,Distinction
585383,CCC,2014B,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
585393,CCC,2014B,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
585397,CCC,2014B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
585433,CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
585455,CCC,2014B,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
585464,CCC,2014B,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
585681,CCC,2014B,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
585695,CCC,2014B,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Distinction
585709,CCC,2014B,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
585769,CCC,2014B,F,Scotland,Post Graduate Qualification,50-60%,0-35,0,90,N,Withdrawn
585900,CCC,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail
586060,CCC,2014B,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
586132,CCC,2014B,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
586436,CCC,2014B,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Fail
586473,CCC,2014B,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail
586476,CCC,2014B,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
586526,CCC,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
586716,CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Withdrawn
586921,CCC,2014B,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
586962,CCC,2014B,M,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
587122,CCC,2014B,M,Scotland,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn
587179,CCC,2014B,F,West Midlands Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn
587585,CCC,2014B,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
587621,CCC,2014B,F,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn
587783,CCC,2014B,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
587884,CCC,2014B,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
587906,CCC,2014B,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
587911,CCC,2014B,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
588059,CCC,2014B,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,Y,Withdrawn
588125,CCC,2014B,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
588175,CCC,2014B,F,London Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn
588219,CCC,2014B,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
588274,CCC,2014B,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
588402,CCC,2014B,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Fail
588430,CCC,2014B,M,North Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass
588460,CCC,2014B,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn
588464,CCC,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
588473,CCC,2014B,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
588524,CCC,2014B,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
588590,CCC,2014B,F,Scotland,HE Qualification,20-30%,0-35,0,30,Y,Fail
588676,CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
588694,CCC,2014B,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
588707,CCC,2014B,F,Wales,A Level or Equivalent,60-70%,0-35,0,150,N,Distinction
588710,CCC,2014B,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
588846,CCC,2014B,M,North Western Region,HE Qualification,90-100%,0-35,0,60,N,Fail
588956,CCC,2014B,M,South East Region,HE Qualification,70-80%,0-35,0,120,N,Pass
589018,CCC,2014B,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
589023,CCC,2014B,M,North Region,A Level or Equivalent,,0-35,0,60,N,Withdrawn
589108,CCC,2014B,M,South East Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn
589327,CCC,2014B,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
589390,CCC,2014B,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass
589517,CCC,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
589525,CCC,2014B,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Distinction
589722,CCC,2014B,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
589894,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
590072,CCC,2014B,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Fail
590626,CCC,2014B,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
590699,CCC,2014B,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
590744,CCC,2014B,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Withdrawn
590762,CCC,2014B,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
590877,CCC,2014B,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
590881,CCC,2014B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
590914,CCC,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
590961,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
590974,CCC,2014B,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
591375,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
591388,CCC,2014B,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction
591566,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
591619,CCC,2014B,F,South West Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
591655,CCC,2014B,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
591719,CCC,2014B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
591738,CCC,2014B,M,Ireland,A Level or Equivalent,90-100%,0-35,0,150,N,Withdrawn
591958,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
592007,CCC,2014B,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
592051,CCC,2014B,M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,Withdrawn
592093,CCC,2014B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
592151,CCC,2014B,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
592158,CCC,2014B,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
592259,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,150,N,Withdrawn
592284,CCC,2014B,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn
592407,CCC,2014B,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
592429,CCC,2014B,M,North Region,HE Qualification,,0-35,0,60,N,Fail
592437,CCC,2014B,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn
592609,CCC,2014B,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
592684,CCC,2014B,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
592775,CCC,2014B,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,N,Pass
592776,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
592842,CCC,2014B,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Fail
592876,CCC,2014B,M,Scotland,HE Qualification,10-20,0-35,0,90,N,Withdrawn
592939,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,240,N,Withdrawn
592961,CCC,2014B,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
592976,CCC,2014B,M,West Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Distinction
593071,CCC,2014B,M,Scotland,A Level or Equivalent,90-100%,35-55,0,90,N,Withdrawn
593103,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
593123,CCC,2014B,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail
593305,CCC,2014B,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
593787,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
593823,CCC,2014B,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,N,Distinction
593972,CCC,2014B,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
593995,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
594044,CCC,2014B,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass
594052,CCC,2014B,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
594111,CCC,2014B,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
594157,CCC,2014B,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
594193,CCC,2014B,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail
594199,CCC,2014B,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Withdrawn
594246,CCC,2014B,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
594326,CCC,2014B,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
594371,CCC,2014B,M,North Region,Post Graduate Qualification,,0-35,0,30,N,Pass
594419,CCC,2014B,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn
594851,CCC,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Fail
595164,CCC,2014B,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass
595182,CCC,2014B,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Pass
595189,CCC,2014B,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
595324,CCC,2014B,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
595356,CCC,2014B,M,South West Region,A Level or Equivalent,10-20,35-55,0,90,N,Withdrawn
595492,CCC,2014B,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
595514,CCC,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
595659,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
595685,CCC,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
595781,CCC,2014B,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
595797,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
595847,CCC,2014B,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Pass
595986,CCC,2014B,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
595992,CCC,2014B,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
596029,CCC,2014B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
596035,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,105,N,Withdrawn
596157,CCC,2014B,M,London Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass
596321,CCC,2014B,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
596432,CCC,2014B,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
596699,CCC,2014B,M,East Anglian Region,HE Qualification,30-40%,0-35,0,240,N,Withdrawn
596731,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
